Date,EURMXN=X,MXN=X
2020-09-09,25.736799240112305,21.872419357299805
2020-09-10,25.243900299072266,21.386999130249023
2020-09-11,25.346099853515625,21.436649322509766
2020-09-14,25.180200576782227,21.267499923706055
2020-09-15,25.01133918762207,21.064800262451172
2020-09-16,25.054500579833984,21.142000198364258
2020-09-17,24.76110076904297,20.97916030883789
2020-09-18,24.752599716186523,20.8927001953125
2020-09-21,25.00950050354004,21.111759185791016
2020-09-22,25.110000610351562,21.344839096069336
2020-09-23,25.372800827026367,21.67449951171875
2020-09-24,26.11400032043457,22.390399932861328
2020-09-25,25.84391975402832,22.138439178466797
2020-09-28,25.955799102783203,22.309370040893555
2020-09-29,26.114299774169922,22.34910011291504
2020-09-30,26.27869987487793,22.37350082397461
2020-10-01,25.8882999420166,22.081600189208984
2020-10-02,25.65489959716797,21.844730377197266
2020-10-05,25.324800491333008,21.594999313354492
2020-10-06,25.208349227905273,21.363250732421875
2020-10-07,25.45479965209961,21.688230514526367
2020-10-08,25.250080108642578,21.449800491333008
2020-10-09,25.127300262451172,21.35586929321289
2020-10-12,24.98900032043457,21.148590087890625
2020-10-13,25.04520034790039,21.19890022277832
2020-10-14,25.04892921447754,21.333480834960938
2020-10-15,25.04191017150879,21.326169967651367
2020-10-16,24.916000366210938,21.284099578857422
2020-10-19,24.71980094909668,21.08880043029785
2020-10-20,24.940799713134766,21.207250595092773
2020-10-21,24.96489906311035,21.092599868774414
2020-10-22,25.069440841674805,21.149269104003906
2020-10-23,24.77050018310547,20.954200744628906
2020-10-26,24.765499114990234,20.90243911743164
2020-10-27,24.75589942932129,20.963790893554688
2020-10-28,24.778099060058594,21.01930046081543
2020-10-29,24.96179962158203,21.235599517822266
2020-10-30,24.94260025024414,21.345600128173828
2020-11-02,24.76580047607422,21.274450302124023
2020-11-03,24.877599716186523,21.371950149536133
2020-11-04,24.741100311279297,21.035709381103516
2020-11-05,24.575000762939453,20.93440055847168
2020-11-06,24.525699615478516,20.75550079345703
2020-11-09,24.402999877929688,20.520360946655273
2020-11-10,24.04400062561035,20.33530044555664
2020-11-11,24.03219985961914,20.322099685668945
2020-11-12,24.104900360107422,20.46430015563965
2020-11-13,24.319700241088867,20.60325050354004
2020-11-16,24.097299575805664,20.34473991394043
2020-11-17,24.02560043334961,20.259950637817383
2020-11-18,24.058700561523438,20.279489517211914
2020-11-19,24.0664005279541,20.312679290771484
2020-11-20,24.02199935913086,20.233400344848633
2020-11-23,23.833900451660156,20.086719512939453
2020-11-24,23.806100845336914,20.10154914855957
2020-11-25,23.825000762939453,20.02511978149414
2020-11-26,23.797000885009766,19.957599639892578
2020-11-27,23.872400283813477,20.02910041809082
2020-11-30,23.986600875854492,20.038070678710938
2020-12-01,24.066999435424805,20.16160011291504
2020-12-02,24.17650032043457,20.028749465942383
2020-12-03,24.22089958190918,19.992399215698242
2020-12-04,24.167600631713867,19.899200439453125
2020-12-07,23.975799560546875,19.7810001373291
2020-12-08,24.09320068359375,19.891019821166992
2020-12-09,23.959150314331055,19.775999069213867
2020-12-10,24.010400772094727,19.87611961364746
2020-12-11,24.291900634765625,19.990699768066406
2020-12-14,24.359800338745117,20.077800750732422
2020-12-15,24.573699951171875,20.228239059448242
2020-12-16,24.220399856567383,19.928279876708984
2020-12-17,24.234800338745117,19.871240615844727
2020-12-18,24.31909942626953,19.821500778198242
2020-12-21,24.54560089111328,20.09394073486328
2020-12-22,24.464000701904297,19.98240089416504
2020-12-23,24.498699188232422,20.10379981994629
2020-12-24,24.456499099731445,20.048900604248047
2020-12-25,24.211650848388672,19.868000030517578
2020-12-28,24.250200271606445,19.869680404663086
2020-12-29,24.44729995727539,20.006250381469727
2020-12-30,24.42340087890625,19.934999465942383
2020-12-31,24.464399337768555,19.890899658203125
2021-01-01,24.290000915527344,19.874500274658203
2021-01-04,24.3125,19.84749984741211
2021-01-05,24.431900024414062,19.94244956970215
2021-01-06,24.478900909423828,19.90220069885254
2021-01-07,24.252700805664062,19.65576934814453
2021-01-08,24.551000595092773,20.000099182128906
2021-01-11,24.431699752807617,20.05048942565918
2021-01-12,24.396299362182617,20.062400817871094
2021-01-13,24.1653995513916,19.794429779052734
2021-01-14,24.118999481201172,19.836349487304688
2021-01-15,23.965499877929688,19.723350524902344
2021-01-18,23.945600509643555,19.84351921081543
2021-01-19,23.786800384521484,19.695650100708008
2021-01-20,23.849000930786133,19.63599967956543
2021-01-21,23.727399826049805,19.585010528564453
2021-01-22,24.010499954223633,19.737060546875
2021-01-25,24.267499923706055,19.942880630493164
2021-01-26,24.413700103759766,20.10516929626465
2021-01-27,24.325349807739258,19.988300323486328
2021-01-28,24.60700035095215,20.33152961730957
2021-01-29,24.544300079345703,20.25225067138672
2021-02-01,24.858400344848633,20.50528907775879
2021-02-02,24.580299377441406,20.368160247802734
2021-02-03,24.242300033569336,20.137680053710938
2021-02-04,24.316499710083008,20.197080612182617
2021-02-05,24.39550018310547,20.387189865112305
2021-02-08,24.230199813842773,20.11138916015625
2021-02-09,24.227399826049805,20.103069305419922
2021-02-10,24.33449935913086,20.083850860595703
2021-02-11,24.273000717163086,20.02928924560547
2021-02-12,24.219100952148438,19.966279983520508
2021-02-15,24.1653995513916,19.936769485473633
2021-02-16,24.2185001373291,19.94930076599121
2021-02-17,24.456300735473633,20.225540161132812
2021-02-18,24.346200942993164,20.212539672851562
2021-02-19,24.555099487304688,20.308229446411133
2021-02-22,24.842300415039062,20.487449645996094
2021-02-23,25.23390007019043,20.742029190063477
2021-02-24,24.92959976196289,20.513269424438477
2021-02-25,24.799999237060547,20.377559661865234
2021-02-26,25.427000045776367,20.910900115966797
2021-03-01,25.131000518798828,20.789569854736328
2021-03-02,24.883399963378906,20.654029846191406
2021-03-03,24.89715003967285,20.603410720825195
2021-03-04,25.251800537109375,20.956090927124023
2021-03-05,25.2903995513916,21.13340950012207
2021-03-08,25.347200393676758,21.255300521850586
2021-03-09,25.470699310302734,21.492490768432617
2021-03-10,25.208799362182617,21.188819885253906
2021-03-11,24.92449951171875,20.90212059020996
2021-03-12,24.702999114990234,20.614999771118164
2021-03-15,24.747900009155273,20.711580276489258
2021-03-16,24.64335060119629,20.666690826416016
2021-03-17,24.530799865722656,20.599300384521484
2021-03-18,24.39889907836914,20.362770080566406
2021-03-19,24.412099838256836,20.48390007019043
2021-03-22,24.548999786376953,20.66080093383789
2021-03-23,24.552000045776367,20.575389862060547
2021-03-24,24.634700775146484,20.807910919189453
2021-03-25,24.683700561523438,20.882999420166016
2021-03-26,24.35610008239746,20.683029174804688
2021-03-29,24.319499969482422,20.632530212402344
2021-03-30,24.25119972229004,20.607379913330078
2021-03-31,24.121200561523438,20.576000213623047
2021-04-01,23.961650848388672,20.429100036621094
2021-04-02,23.897199630737305,20.29138946533203
2021-04-05,23.893600463867188,20.305219650268555
2021-04-06,23.99449920654297,20.30573081970215
2021-04-07,23.954200744628906,20.17445945739746
2021-04-08,23.995500564575195,20.211299896240234
2021-04-09,23.947599411010742,20.098939895629883
2021-04-12,23.988100051879883,20.160409927368164
2021-04-13,23.99810028076172,20.14443016052246
2021-04-14,24.001800537109375,20.0674991607666
2021-04-15,24.068700790405273,20.0860595703125
2021-04-16,23.876800537109375,19.93589973449707
2021-04-19,23.85260009765625,19.91830062866211
2021-04-20,23.859800338745117,19.81344985961914
2021-04-21,24.013399124145508,19.94700050354004
2021-04-22,23.952199935913086,19.886600494384766
2021-04-23,23.948150634765625,19.933000564575195
2021-04-26,23.99970054626465,19.8525390625
2021-04-27,24.002700805664062,19.858600616455078
2021-04-28,24.23189926147461,20.03260040283203
2021-04-29,24.137699127197266,19.89167022705078
2021-04-30,24.292699813842773,20.02429962158203
2021-05-03,24.304100036621094,20.19580078125
2021-05-04,24.34269905090332,20.18779945373535
2021-05-05,24.275299072265625,20.193899154663086
2021-05-06,24.318700790405273,20.251169204711914
2021-05-07,24.247299194335938,20.085100173950195
2021-05-10,24.22610092163086,19.89240074157715
2021-05-11,24.17490005493164,19.91295051574707
2021-05-12,24.244199752807617,19.96368980407715
2021-05-13,24.329200744628906,20.142000198364258
2021-05-14,24.095199584960938,19.95039939880371
2021-05-17,24.142000198364258,19.870399475097656
2021-05-18,24.038299560546875,19.76129913330078
2021-05-19,24.25802993774414,19.84787940979004
2021-05-20,24.272300720214844,19.933000564575195
2021-05-21,24.311899185180664,19.8887996673584
2021-05-24,24.285900115966797,19.937349319458008
2021-05-25,24.27389907836914,19.874000549316406
2021-05-26,24.377199172973633,19.905799865722656
2021-05-27,24.242300033569336,19.870800018310547
2021-05-28,24.3262996673584,19.95185089111328
2021-05-31,24.30470085144043,19.92609977722168
2021-06-01,24.377500534057617,19.917499542236328
2021-06-02,24.38680076599121,19.961200714111328
2021-06-03,24.305200576782227,19.894800186157227
2021-06-04,24.44379997253418,20.140399932861328
2021-06-07,24.277599334716797,19.943899154663086
2021-06-08,24.177400588989258,19.822399139404297
2021-06-09,23.98509979248047,19.70207977294922
2021-06-10,24.02720069885254,19.73027992248535
2021-06-11,23.982500076293945,19.70319938659668
2021-06-14,24.065200805664062,19.870899200439453
2021-06-15,24.1737003326416,19.943099975585938
2021-06-16,24.28860092163086,20.021299362182617
2021-06-17,24.46769905090332,20.39788055419922
2021-06-18,24.327499389648438,20.41069984436035
2021-06-21,24.491899490356445,20.621999740600586
2021-06-22,24.426599502563477,20.505849838256836
2021-06-23,24.289499282836914,20.33930015563965
2021-06-24,24.090070724487305,20.19586944580078
2021-06-25,23.68670082092285,19.846900939941406
2021-06-28,23.667299270629883,19.80820083618164
2021-06-29,23.637699127197266,19.817169189453125
2021-06-30,23.5793399810791,19.8031005859375
2021-07-01,23.63629913330078,19.934429168701172
2021-07-02,23.702999114990234,20.010099411010742
2021-07-05,23.471500396728516,19.79810905456543
2021-07-06,23.5314998626709,19.824899673461914
2021-07-07,23.658599853515625,20.011659622192383
2021-07-08,23.527650833129883,19.95039939880371
2021-07-09,23.669300079345703,19.98110008239746
2021-07-12,23.593700408935547,19.860700607299805
2021-07-13,23.53459930419922,19.82740020751953
2021-07-14,23.61359977722168,20.042200088500977
2021-07-15,23.54800033569336,19.900949478149414
2021-07-16,23.538799285888672,19.92938995361328
2021-07-19,23.524200439453125,19.904199600219727
2021-07-20,23.641300201416016,20.03809928894043
2021-07-21,23.72249984741211,20.136049270629883
2021-07-22,23.758150100708008,20.147140502929688
2021-07-23,23.66469955444336,20.102750778198242
2021-07-26,23.613800048828125,20.058300018310547
2021-07-27,23.653099060058594,20.02429962158203
2021-07-28,23.602399826049805,19.954099655151367
2021-07-29,23.6028995513916,19.913799285888672
2021-07-30,23.61750030517578,19.85140037536621
2021-08-02,23.585899353027344,19.865699768066406
2021-08-03,23.630399703979492,19.90169906616211
2021-08-04,23.588899612426758,19.862600326538086
2021-08-05,23.641399383544922,19.960399627685547
2021-08-06,23.581499099731445,19.928260803222656
2021-08-09,23.589500427246094,20.069799423217773
2021-08-10,23.55422019958496,20.069869995117188
2021-08-11,23.538299560546875,20.070499420166016
2021-08-12,23.399900436401367,19.929500579833984
2021-08-13,23.414600372314453,19.951379776000977
2021-08-16,23.4330997467041,19.85770034790039
2021-08-17,23.429800033569336,19.88010025024414
2021-08-18,23.413799285888672,19.997549057006836
2021-08-19,23.451000213623047,20.039039611816406
2021-08-20,23.56279945373535,20.167200088500977
2021-08-23,23.839000701904297,20.381500244140625
2021-08-24,23.8612003326416,20.317949295043945
2021-08-25,23.746999740600586,20.206100463867188
2021-08-26,23.812299728393555,20.216100692749023
2021-08-27,23.937400817871094,20.366500854492188
2021-08-30,23.80430030822754,20.1643009185791
2021-08-31,23.75210952758789,20.139249801635742
2021-09-01,23.704500198364258,20.059600830078125
2021-09-02,23.678800582885742,19.99774932861328
2021-09-03,23.7012996673584,19.962350845336914
2021-09-06,23.67639923095703,19.909000396728516
2021-09-07,23.62849998474121,19.888099670410156
2021-09-08,23.614900588989258,19.927799224853516
2021-09-09,23.56599998474121,19.927499771118164
2021-09-10,23.572099685668945,19.921600341796875
2021-09-13,23.477800369262695,19.86549949645996
2021-09-14,23.47260093688965,19.86199951171875
2021-09-15,23.497800827026367,19.897300720214844
2021-09-16,23.46739959716797,19.844499588012695
2021-09-17,23.458999633789062,19.940549850463867
2021-09-20,23.476280212402344,20.01849937438965
2021-09-21,23.592500686645508,20.118940353393555
2021-09-22,23.61009979248047,20.128700256347656
2021-09-23,23.4768009185791,20.086759567260742
2021-09-24,23.54129981994629,20.052900314331055
2021-09-27,23.510099411010742,20.053499221801758
2021-09-28,23.5093994140625,20.089500427246094
2021-09-29,23.756799697875977,20.329769134521484
2021-09-30,23.795000076293945,20.501100540161133
2021-10-01,23.875099182128906,20.615400314331055
2021-10-04,23.697799682617188,20.41819953918457
2021-10-05,23.814899444580078,20.50160026550293
2021-10-06,23.866300582885742,20.570199966430664
2021-10-07,23.75349998474121,20.5575008392334
2021-10-08,23.874099731445312,20.654130935668945
2021-10-11,23.96649932861328,20.7231502532959
2021-10-12,24.09869956970215,20.847000122070312
2021-10-13,23.97599983215332,20.780000686645508
2021-10-14,23.83989906311035,20.553699493408203
2021-10-15,23.82229995727539,20.541799545288086
2021-10-18,23.60849952697754,20.347000122070312
2021-10-19,23.701799392700195,20.397499084472656
2021-10-20,23.53529930114746,20.22209930419922
2021-10-21,23.5625,20.221500396728516
2021-10-22,23.60420036315918,20.29319953918457
2021-10-25,23.497699737548828,20.188899993896484
2021-10-26,23.430299758911133,20.170499801635742
2021-10-27,23.420299530029297,20.196910858154297
2021-10-28,23.55299949645996,20.304800033569336
2021-10-29,23.806400299072266,20.378400802612305
2021-11-01,23.750499725341797,20.55270004272461
2021-11-02,24.18670082092285,20.839599609375
2021-11-03,24.074399948120117,20.78030014038086
2021-11-04,23.861299514770508,20.531700134277344
2021-11-05,23.739500045776367,20.545900344848633
2021-11-08,23.566600799560547,20.372800827026367
2021-11-09,23.56100082397461,20.332950592041016
2021-11-10,23.558300018310547,20.319150924682617
2021-11-11,23.667499542236328,20.606399536132812
2021-11-12,23.62310028076172,20.636430740356445
2021-11-15,23.481700897216797,20.52419090270996
2021-11-16,23.422100067138672,20.59480094909668
2021-11-17,23.48870086669922,20.753799438476562
2021-11-18,23.376399993896484,20.64539909362793
2021-11-19,23.610599517822266,20.75950050354004
2021-11-22,23.520000457763672,20.86083984375
2021-11-23,23.613800048828125,20.99370002746582
2021-11-24,23.912799835205078,21.265499114990234
2021-11-25,23.988000869750977,21.40089988708496
2021-11-26,24.24799919128418,21.624500274658203
2021-11-29,24.537099838256836,21.72960090637207
2021-11-30,24.48259925842285,21.68079948425293
2021-12-01,24.27440071105957,21.411800384521484
2021-12-02,24.303199768066406,21.471569061279297
2021-12-03,24.09469985961914,21.30854034423828
2021-12-06,23.98780059814453,21.22100067138672
2021-12-07,23.959199905395508,21.22369956970215
2021-12-08,23.702600479125977,21.028200149536133
2021-12-09,23.752500534057617,20.925800323486328
2021-12-10,23.66029930114746,20.950700759887695
2021-12-13,23.61319923400879,20.876300811767578
2021-12-14,23.697399139404297,20.993600845336914
2021-12-15,23.89590072631836,21.218900680541992
2021-12-16,23.746700286865234,21.033199310302734
2021-12-17,23.597299575805664,20.819400787353516
2021-12-20,23.42300033569336,20.829299926757812
2021-12-21,23.405399322509766,20.755399703979492
2021-12-22,23.497299194335938,20.822500228881836
2021-12-23,23.47010040283203,20.710399627685547
2021-12-24,23.350799560546875,20.62809944152832
2021-12-27,23.34749984741211,20.607200622558594
2021-12-28,23.445600509643555,20.6835994720459
2021-12-29,23.374500274658203,20.662200927734375
2021-12-30,23.363819122314453,20.558000564575195
2021-12-31,23.16390037536621,20.4591007232666
2022-01-03,23.292299270629883,20.481599807739258
2022-01-04,23.162700653076172,20.486000061035156
2022-01-05,23.16550064086914,20.52199935913086
2022-01-06,23.272300720214844,20.56369972229004
2022-01-07,23.160499572753906,20.493099212646484
2022-01-10,23.149499893188477,20.390470504760742
2022-01-11,23.079299926757812,20.358200073242188
2022-01-12,23.175199508666992,20.39051055908203
2022-01-13,23.293800354003906,20.362850189208984
2022-01-14,23.29490089416504,20.333669662475586
2022-01-17,23.162599563598633,20.301000595092773
2022-01-18,23.150100708007812,20.289499282836914
2022-01-19,23.108800888061523,20.398799896240234
2022-01-20,23.264699935913086,20.500499725341797
2022-01-21,23.225799560546875,20.530719757080078
2022-01-24,23.189599990844727,20.448150634765625
2022-01-25,23.296600341796875,20.573829650878906
2022-01-26,23.29199981689453,20.60700035095215
2022-01-27,23.282400131225586,20.71540069580078
2022-01-28,23.143800735473633,20.76740074157715
2022-01-31,23.2278995513916,20.82900047302246
2022-02-01,23.174299240112305,20.625900268554688
2022-02-02,23.16080093383789,20.545700073242188
2022-02-03,23.290300369262695,20.601200103759766
2022-02-04,23.516799926757812,20.564599990844727
2022-02-07,23.656600952148438,20.653600692749023
2022-02-08,23.558799743652344,20.580799102783203
2022-02-09,23.519760131835938,20.597620010375977
2022-02-10,23.39889907836914,20.48784065246582
2022-02-11,23.459199905395508,20.557199478149414
2022-02-14,23.307899475097656,20.510440826416016
2022-02-15,23.07349967956543,20.40899085998535
2022-02-16,23.156700134277344,20.383800506591797
2022-02-17,23.08340072631836,20.286399841308594
2022-02-18,23.074600219726562,20.29159927368164
2022-02-21,22.966999053955078,20.295249938964844
2022-02-22,22.986000061035156,20.322980880737305
2022-02-23,22.99090003967285,20.29439926147461
2022-02-24,22.887300491333008,20.231700897216797
2022-02-25,23.010000228881836,20.563369750976562
2022-02-28,22.99970054626465,20.573139190673828
2022-03-01,22.95870018005371,20.4606990814209
2022-03-02,22.979999542236328,20.64310073852539
2022-03-03,22.93790054321289,20.642549514770508
2022-03-04,22.840200424194336,20.63939094543457
2022-03-07,22.798099517822266,20.96925926208496
2022-03-08,23.14739990234375,21.305349349975586
2022-03-09,23.279699325561523,21.362390518188477
2022-03-10,23.148700714111328,20.905189514160156
2022-03-11,23.03849983215332,20.91200065612793
2022-03-14,22.839599609375,20.887510299682617
2022-03-15,22.872840881347656,20.90036964416504
2022-03-16,22.839000701904297,20.812599182128906
2022-03-17,22.74690055847168,20.630699157714844
2022-03-18,22.768199920654297,20.514089584350586
2022-03-21,22.510000228881836,20.381149291992188
2022-03-22,22.453800201416016,20.381900787353516
2022-03-23,22.368900299072266,20.272199630737305
2022-03-24,22.26059913635254,20.226640701293945
2022-03-25,22.103700637817383,20.066299438476562
2022-03-28,21.99650001525879,20.030149459838867
2022-03-29,22.086599349975586,20.091249465942383
2022-03-30,22.143999099731445,19.965599060058594
2022-03-31,22.186199188232422,19.878150939941406
2022-04-01,22.005699157714844,19.875200271606445
2022-04-04,21.94059944152832,19.8572998046875
2022-04-05,21.741100311279297,19.8093204498291
2022-04-06,21.792200088500977,19.98259925842285
2022-04-07,21.97130012512207,20.161460876464844
2022-04-08,21.869400024414062,20.130319595336914
2022-04-11,21.83919906616211,20.064849853515625
2022-04-12,21.691499710083008,19.941940307617188
2022-04-13,21.43790054321289,19.80328941345215
2022-04-14,21.530799865722656,19.76129913330078
2022-04-15,21.603200912475586,19.962299346923828
2022-04-18,21.578800201416016,19.95359992980957
2022-04-19,21.355100631713867,19.79520034790039
2022-04-20,21.607900619506836,20.018110275268555
2022-04-21,21.681499481201172,19.97369956970215
2022-04-22,21.86910057067871,20.184650421142578
2022-04-25,21.881799697875977,20.23200035095215
2022-04-26,21.669300079345703,20.214599609375
2022-04-27,21.693199157714844,20.380319595336914
2022-04-28,21.513500213623047,20.372299194335938
